method,item_key,selected_count,selection_prob
reservoir,2021-07-23|INTC,3,0.006
reservoir,2021-07-23|META,4,0.008
reservoir,2021-07-23|MSFT,2,0.004
reservoir,2021-07-23|NVDA,3,0.006
reservoir,2021-07-23|ORCL,3,0.006
reservoir,2021-07-26|AAPL,0,0.0
reservoir,2021-07-26|AMD,2,0.004
reservoir,2021-07-26|ASML,3,0.006
reservoir,2021-07-26|INTC,3,0.006
reservoir,2021-07-26|META,0,0.0
reservoir,2021-07-26|MSFT,3,0.006
reservoir,2021-07-26|NVDA,2,0.004
reservoir,2021-07-26|ORCL,3,0.006
reservoir,2021-07-27|AAPL,2,0.004
reservoir,2021-07-27|AMD,3,0.006
reservoir,2021-07-27|ASML,4,0.008
reservoir,2021-07-27|INTC,1,0.002
reservoir,2021-07-27|META,5,0.01
reservoir,2021-07-27|MSFT,2,0.004
reservoir,2021-07-27|NVDA,2,0.004
reservoir,2021-07-27|ORCL,5,0.01
reservoir,2021-07-28|AAPL,5,0.01
reservoir,2021-07-28|AMD,1,0.002
reservoir,2021-07-28|ASML,1,0.002
reservoir,2021-07-28|INTC,3,0.006
reservoir,2021-07-28|META,4,0.008
reservoir,2021-07-28|MSFT,3,0.006
reservoir,2021-07-28|NVDA,3,0.006
reservoir,2021-07-28|ORCL,4,0.008
reservoir,2021-07-29|AAPL,4,0.008
reservoir,2021-07-29|AMD,3,0.006
reservoir,2021-07-29|ASML,0,0.0
reservoir,2021-07-29|INTC,3,0.006
reservoir,2021-07-29|META,2,0.004
reservoir,2021-07-29|MSFT,2,0.004
reservoir,2021-07-29|NVDA,4,0.008
reservoir,2021-07-29|ORCL,3,0.006
reservoir,2021-07-30|AAPL,3,0.006
reservoir,2021-07-30|AMD,1,0.002
reservoir,2021-07-30|ASML,7,0.014
reservoir,2021-07-30|INTC,3,0.006
reservoir,2021-07-30|META,2,0.004
reservoir,2021-07-30|MSFT,4,0.008
reservoir,2021-07-30|NVDA,1,0.002
reservoir,2021-07-30|ORCL,3,0.006
reservoir,2021-08-02|AAPL,5,0.01
reservoir,2021-08-02|AMD,3,0.006
reservoir,2021-08-02|ASML,1,0.002
reservoir,2021-08-02|INTC,4,0.008
reservoir,2021-08-02|META,1,0.002
reservoir,2021-08-02|MSFT,1,0.002
reservoir,2021-08-02|NVDA,3,0.006
reservoir,2021-08-02|ORCL,3,0.006
reservoir,2021-08-03|AAPL,3,0.006
reservoir,2021-08-03|AMD,3,0.006
reservoir,2021-08-03|ASML,5,0.01
reservoir,2021-08-03|INTC,1,0.002
reservoir,2021-08-03|META,1,0.002
reservoir,2021-08-03|MSFT,5,0.01
reservoir,2021-08-03|NVDA,2,0.004
reservoir,2021-08-03|ORCL,1,0.002
reservoir,2021-08-04|AAPL,1,0.002
reservoir,2021-08-04|AMD,2,0.004
reservoir,2021-08-04|ASML,1,0.002
reservoir,2021-08-04|INTC,0,0.0
reservoir,2021-08-04|META,1,0.002
reservoir,2021-08-04|MSFT,3,0.006
reservoir,2021-08-04|NVDA,2,0.004
reservoir,2021-08-04|ORCL,3,0.006
reservoir,2021-08-05|AAPL,6,0.012
reservoir,2021-08-05|AMD,2,0.004
reservoir,2021-08-05|ASML,2,0.004
reservoir,2021-08-05|INTC,1,0.002
reservoir,2021-08-05|META,3,0.006
reservoir,2021-08-05|MSFT,2,0.004
reservoir,2021-08-05|NVDA,3,0.006
reservoir,2021-08-05|ORCL,1,0.002
reservoir,2021-08-06|AAPL,0,0.0
reservoir,2021-08-06|AMD,4,0.008
reservoir,2021-08-06|ASML,1,0.002
reservoir,2021-08-06|INTC,3,0.006
reservoir,2021-08-06|META,2,0.004
reservoir,2021-08-06|MSFT,4,0.008
reservoir,2021-08-06|NVDA,2,0.004
reservoir,2021-08-06|ORCL,6,0.012
reservoir,2021-08-09|AAPL,0,0.0
reservoir,2021-08-09|AMD,2,0.004
reservoir,2021-08-09|ASML,3,0.006
reservoir,2021-08-09|INTC,1,0.002
reservoir,2021-08-09|META,1,0.002
reservoir,2021-08-09|MSFT,2,0.004
reservoir,2021-08-09|NVDA,4,0.008
reservoir,2021-08-09|ORCL,3,0.006
reservoir,2021-08-10|AAPL,2,0.004
reservoir,2021-08-10|AMD,1,0.002
reservoir,2021-08-10|ASML,4,0.008
reservoir,2021-08-10|INTC,1,0.002
reservoir,2021-08-10|META,4,0.008
reservoir,2021-08-10|MSFT,4,0.008
reservoir,2021-08-10|NVDA,3,0.006
reservoir,2021-08-10|ORCL,2,0.004
reservoir,2021-08-11|AAPL,4,0.008
reservoir,2021-08-11|AMD,6,0.012
reservoir,2021-08-11|ASML,3,0.006
reservoir,2021-08-11|INTC,0,0.0
reservoir,2021-08-11|META,3,0.006
reservoir,2021-08-11|MSFT,3,0.006
reservoir,2021-08-11|NVDA,2,0.004
reservoir,2021-08-11|ORCL,4,0.008
reservoir,2021-08-12|AAPL,2,0.004
reservoir,2021-08-12|AMD,1,0.002
reservoir,2021-08-12|ASML,2,0.004
reservoir,2021-08-12|INTC,1,0.002
reservoir,2021-08-12|META,0,0.0
reservoir,2021-08-12|MSFT,3,0.006
reservoir,2021-08-12|NVDA,3,0.006
reservoir,2021-08-12|ORCL,3,0.006
reservoir,2021-08-13|AAPL,2,0.004
reservoir,2021-08-13|AMD,2,0.004
reservoir,2021-08-13|ASML,6,0.012
reservoir,2021-08-13|INTC,3,0.006
reservoir,2021-08-13|META,3,0.006
reservoir,2021-08-13|MSFT,2,0.004
reservoir,2021-08-13|NVDA,0,0.0
reservoir,2021-08-13|ORCL,1,0.002
reservoir,2021-08-16|AAPL,1,0.002
reservoir,2021-08-16|AMD,3,0.006
reservoir,2021-08-16|ASML,1,0.002
reservoir,2021-08-16|INTC,1,0.002
reservoir,2021-08-16|META,5,0.01
reservoir,2021-08-16|MSFT,1,0.002
reservoir,2021-08-16|NVDA,1,0.002
reservoir,2021-08-16|ORCL,2,0.004
reservoir,2021-08-17|AAPL,0,0.0
reservoir,2021-08-17|AMD,1,0.002
reservoir,2021-08-17|ASML,3,0.006
reservoir,2021-08-17|INTC,0,0.0
reservoir,2021-08-17|META,0,0.0
reservoir,2021-08-17|MSFT,1,0.002
reservoir,2021-08-17|NVDA,3,0.006
reservoir,2021-08-17|ORCL,4,0.008
reservoir,2021-08-18|AAPL,5,0.01
reservoir,2021-08-18|AMD,1,0.002
reservoir,2021-08-18|ASML,1,0.002
reservoir,2021-08-18|INTC,2,0.004
reservoir,2021-08-18|META,0,0.0
reservoir,2021-08-18|MSFT,1,0.002
reservoir,2021-08-18|NVDA,2,0.004
reservoir,2021-08-18|ORCL,2,0.004
reservoir,2021-08-19|AAPL,6,0.012
reservoir,2021-08-19|AMD,3,0.006
reservoir,2021-08-19|ASML,1,0.002
reservoir,2021-08-19|INTC,4,0.008
reservoir,2021-08-19|META,2,0.004
reservoir,2021-08-19|MSFT,6,0.012
reservoir,2021-08-19|NVDA,3,0.006
reservoir,2021-08-19|ORCL,2,0.004
reservoir,2021-08-20|AAPL,4,0.008
reservoir,2021-08-20|AMD,4,0.008
reservoir,2021-08-20|ASML,3,0.006
reservoir,2021-08-20|INTC,6,0.012
reservoir,2021-08-20|META,5,0.01
reservoir,2021-08-20|MSFT,4,0.008
reservoir,2021-08-20|NVDA,2,0.004
reservoir,2021-08-20|ORCL,2,0.004
reservoir,2021-08-23|AAPL,3,0.006
reservoir,2021-08-23|AMD,2,0.004
reservoir,2021-08-23|ASML,1,0.002
reservoir,2021-08-23|INTC,0,0.0
reservoir,2021-08-23|META,1,0.002
reservoir,2021-08-23|MSFT,1,0.002
reservoir,2021-08-23|NVDA,1,0.002
reservoir,2021-08-23|ORCL,1,0.002
reservoir,2021-08-24|AAPL,5,0.01
reservoir,2021-08-24|AMD,5,0.01
reservoir,2021-08-24|ASML,0,0.0
reservoir,2021-08-24|INTC,3,0.006
reservoir,2021-08-24|META,2,0.004
reservoir,2021-08-24|MSFT,4,0.008
reservoir,2021-08-24|NVDA,1,0.002
reservoir,2021-08-24|ORCL,5,0.01
reservoir,2021-08-25|AAPL,1,0.002
reservoir,2021-08-25|AMD,1,0.002
reservoir,2021-08-25|ASML,2,0.004
reservoir,2021-08-25|INTC,3,0.006
reservoir,2021-08-25|META,3,0.006
reservoir,2021-08-25|MSFT,1,0.002
reservoir,2021-08-25|NVDA,2,0.004
reservoir,2021-08-25|ORCL,2,0.004
reservoir,2021-08-26|AAPL,3,0.006
reservoir,2021-08-26|AMD,4,0.008
reservoir,2021-08-26|ASML,3,0.006
reservoir,2021-08-26|INTC,1,0.002
reservoir,2021-08-26|META,1,0.002
reservoir,2021-08-26|MSFT,2,0.004
reservoir,2021-08-26|NVDA,4,0.008
reservoir,2021-08-26|ORCL,2,0.004
reservoir,2021-08-27|AAPL,1,0.002
reservoir,2021-08-27|AMD,5,0.01
reservoir,2021-08-27|ASML,4,0.008
reservoir,2021-08-27|INTC,3,0.006
reservoir,2021-08-27|META,2,0.004
reservoir,2021-08-27|MSFT,4,0.008
reservoir,2021-08-27|NVDA,0,0.0
reservoir,2021-08-27|ORCL,2,0.004
reservoir,2021-08-30|AAPL,3,0.006
reservoir,2021-08-30|AMD,4,0.008
reservoir,2021-08-30|ASML,6,0.012
reservoir,2021-08-30|INTC,1,0.002
reservoir,2021-08-30|META,1,0.002
reservoir,2021-08-30|MSFT,0,0.0
reservoir,2021-08-30|NVDA,1,0.002
reservoir,2021-08-30|ORCL,3,0.006
reservoir,2021-08-31|AAPL,0,0.0
reservoir,2021-08-31|AMD,2,0.004
reservoir,2021-08-31|ASML,4,0.008
reservoir,2021-08-31|INTC,4,0.008
reservoir,2021-08-31|META,3,0.006
reservoir,2021-08-31|MSFT,2,0.004
reservoir,2021-08-31|NVDA,1,0.002
reservoir,2021-08-31|ORCL,6,0.012
reservoir,2021-09-01|AAPL,6,0.012
reservoir,2021-09-01|AMD,5,0.01
reservoir,2021-09-01|ASML,1,0.002
reservoir,2021-09-01|INTC,3,0.006
reservoir,2021-09-01|META,2,0.004
reservoir,2021-09-01|MSFT,6,0.012
reservoir,2021-09-01|NVDA,3,0.006
reservoir,2021-09-01|ORCL,4,0.008
reservoir,2021-09-02|AAPL,4,0.008
reservoir,2021-09-02|AMD,2,0.004
reservoir,2021-09-02|ASML,2,0.004
reservoir,2021-09-02|INTC,1,0.002
reservoir,2021-09-02|META,2,0.004
reservoir,2021-09-02|MSFT,3,0.006
reservoir,2021-09-02|NVDA,4,0.008
reservoir,2021-09-02|ORCL,3,0.006
reservoir,2021-09-03|AAPL,0,0.0
reservoir,2021-09-03|AMD,6,0.012
reservoir,2021-09-03|ASML,2,0.004
reservoir,2021-09-03|INTC,5,0.01
reservoir,2021-09-03|META,3,0.006
reservoir,2021-09-03|MSFT,4,0.008
reservoir,2021-09-03|NVDA,2,0.004
reservoir,2021-09-03|ORCL,3,0.006
reservoir,2021-09-07|AAPL,2,0.004
reservoir,2021-09-07|AMD,2,0.004
reservoir,2021-09-07|ASML,5,0.01
reservoir,2021-09-07|INTC,4,0.008
reservoir,2021-09-07|META,0,0.0
reservoir,2021-09-07|MSFT,2,0.004
reservoir,2021-09-07|NVDA,4,0.008
reservoir,2021-09-07|ORCL,2,0.004
reservoir,2021-09-08|AAPL,3,0.006
reservoir,2021-09-08|AMD,0,0.0
reservoir,2021-09-08|ASML,1,0.002
reservoir,2021-09-08|INTC,4,0.008
reservoir,2021-09-08|META,1,0.002
reservoir,2021-09-08|MSFT,1,0.002
reservoir,2021-09-08|NVDA,4,0.008
reservoir,2021-09-08|ORCL,4,0.008
reservoir,2021-09-09|AAPL,2,0.004
reservoir,2021-09-09|AMD,2,0.004
reservoir,2021-09-09|ASML,4,0.008
reservoir,2021-09-09|INTC,1,0.002
reservoir,2021-09-09|META,0,0.0
reservoir,2021-09-09|MSFT,2,0.004
reservoir,2021-09-09|NVDA,5,0.01
reservoir,2021-09-09|ORCL,0,0.0
reservoir,2021-09-10|AAPL,3,0.006
reservoir,2021-09-10|AMD,2,0.004
reservoir,2021-09-10|ASML,3,0.006
reservoir,2021-09-10|INTC,3,0.006
reservoir,2021-09-10|META,1,0.002
reservoir,2021-09-10|MSFT,1,0.002
reservoir,2021-09-10|NVDA,4,0.008
reservoir,2021-09-10|ORCL,1,0.002
reservoir,2021-09-13|AAPL,2,0.004
reservoir,2021-09-13|AMD,3,0.006
reservoir,2021-09-13|ASML,3,0.006
reservoir,2021-09-13|INTC,1,0.002
reservoir,2021-09-13|META,0,0.0
reservoir,2021-09-13|MSFT,2,0.004
reservoir,2021-09-13|NVDA,6,0.012
reservoir,2021-09-13|ORCL,1,0.002
reservoir,2021-09-14|AAPL,2,0.004
reservoir,2021-09-14|AMD,2,0.004
reservoir,2021-09-14|ASML,3,0.006
reservoir,2021-09-14|INTC,1,0.002
reservoir,2021-09-14|META,1,0.002
reservoir,2021-09-14|MSFT,3,0.006
reservoir,2021-09-14|NVDA,3,0.006
reservoir,2021-09-14|ORCL,2,0.004
reservoir,2021-09-15|AAPL,2,0.004
reservoir,2021-09-15|AMD,1,0.002
reservoir,2021-09-15|ASML,3,0.006
reservoir,2021-09-15|INTC,4,0.008
reservoir,2021-09-15|META,6,0.012
reservoir,2021-09-15|MSFT,2,0.004
reservoir,2021-09-15|NVDA,2,0.004
reservoir,2021-09-15|ORCL,3,0.006
reservoir,2021-09-16|AAPL,5,0.01
reservoir,2021-09-16|AMD,1,0.002
reservoir,2021-09-16|ASML,1,0.002
reservoir,2021-09-16|INTC,3,0.006
reservoir,2021-09-16|META,3,0.006
reservoir,2021-09-16|MSFT,3,0.006
reservoir,2021-09-16|NVDA,2,0.004
reservoir,2021-09-16|ORCL,2,0.004
reservoir,2021-09-17|AAPL,3,0.006
reservoir,2021-09-17|AMD,5,0.01
reservoir,2021-09-17|ASML,2,0.004
reservoir,2021-09-17|INTC,1,0.002
reservoir,2021-09-17|META,2,0.004
reservoir,2021-09-17|MSFT,3,0.006
reservoir,2021-09-17|NVDA,3,0.006
reservoir,2021-09-17|ORCL,0,0.0
reservoir,2021-09-20|AAPL,1,0.002
reservoir,2021-09-20|AMD,2,0.004
reservoir,2021-09-20|ASML,1,0.002
reservoir,2021-09-20|INTC,5,0.01
reservoir,2021-09-20|META,3,0.006
reservoir,2021-09-20|MSFT,2,0.004
reservoir,2021-09-20|NVDA,3,0.006
reservoir,2021-09-20|ORCL,4,0.008
reservoir,2021-09-21|AAPL,2,0.004
reservoir,2021-09-21|AMD,2,0.004
reservoir,2021-09-21|ASML,4,0.008
reservoir,2021-09-21|INTC,5,0.01
reservoir,2021-09-21|META,3,0.006
reservoir,2021-09-21|MSFT,3,0.006
reservoir,2021-09-21|NVDA,2,0.004
reservoir,2021-09-21|ORCL,1,0.002
reservoir,2021-09-22|AAPL,3,0.006
reservoir,2021-09-22|AMD,4,0.008
reservoir,2021-09-22|ASML,4,0.008
reservoir,2021-09-22|INTC,1,0.002
reservoir,2021-09-22|META,5,0.01
reservoir,2021-09-22|MSFT,0,0.0
reservoir,2021-09-22|NVDA,4,0.008
reservoir,2021-09-22|ORCL,2,0.004
reservoir,2021-09-23|AAPL,4,0.008
reservoir,2021-09-23|AMD,2,0.004
reservoir,2021-09-23|ASML,3,0.006
reservoir,2021-09-23|INTC,0,0.0
reservoir,2021-09-23|META,4,0.008
reservoir,2021-09-23|MSFT,1,0.002
reservoir,2021-09-23|NVDA,2,0.004
reservoir,2021-09-23|ORCL,2,0.004
reservoir,2021-09-24|AAPL,3,0.006
reservoir,2021-09-24|AMD,2,0.004
reservoir,2021-09-24|ASML,2,0.004
reservoir,2021-09-24|INTC,2,0.004
reservoir,2021-09-24|META,3,0.006
reservoir,2021-09-24|MSFT,3,0.006
reservoir,2021-09-24|NVDA,6,0.012
reservoir,2021-09-24|ORCL,5,0.01
reservoir,2021-09-27|AAPL,2,0.004
reservoir,2021-09-27|AMD,1,0.002
reservoir,2021-09-27|ASML,3,0.006
reservoir,2021-09-27|INTC,3,0.006
reservoir,2021-09-27|META,1,0.002
reservoir,2021-09-27|MSFT,2,0.004
reservoir,2021-09-27|NVDA,1,0.002
reservoir,2021-09-27|ORCL,3,0.006
reservoir,2021-09-28|AAPL,3,0.006
reservoir,2021-09-28|AMD,1,0.002
reservoir,2021-09-28|ASML,2,0.004
reservoir,2021-09-28|INTC,2,0.004
reservoir,2021-09-28|META,7,0.014
reservoir,2021-09-28|MSFT,2,0.004
reservoir,2021-09-28|NVDA,1,0.002
reservoir,2021-09-28|ORCL,1,0.002
reservoir,2021-09-29|AAPL,3,0.006
reservoir,2021-09-29|AMD,1,0.002
reservoir,2021-09-29|ASML,2,0.004
reservoir,2021-09-29|INTC,1,0.002
reservoir,2021-09-29|META,2,0.004
reservoir,2021-09-29|MSFT,6,0.012
reservoir,2021-09-29|NVDA,3,0.006
reservoir,2021-09-29|ORCL,0,0.0
reservoir,2021-09-30|AAPL,3,0.006
reservoir,2021-09-30|AMD,2,0.004
reservoir,2021-09-30|ASML,1,0.002
reservoir,2021-09-30|INTC,3,0.006
reservoir,2021-09-30|META,2,0.004
reservoir,2021-09-30|MSFT,5,0.01
reservoir,2021-09-30|NVDA,4,0.008
reservoir,2021-09-30|ORCL,4,0.008
reservoir,2021-10-01|AAPL,2,0.004
reservoir,2021-10-01|AMD,3,0.006
reservoir,2021-10-01|ASML,2,0.004
reservoir,2021-10-01|INTC,3,0.006
reservoir,2021-10-01|META,0,0.0
reservoir,2021-10-01|MSFT,7,0.014
reservoir,2021-10-01|NVDA,3,0.006
reservoir,2021-10-01|ORCL,0,0.0
reservoir,2021-10-04|AAPL,2,0.004
reservoir,2021-10-04|AMD,3,0.006
reservoir,2021-10-04|ASML,0,0.0
reservoir,2021-10-04|INTC,4,0.008
reservoir,2021-10-04|META,4,0.008
reservoir,2021-10-04|MSFT,4,0.008
reservoir,2021-10-04|NVDA,2,0.004
reservoir,2021-10-04|ORCL,3,0.006
reservoir,2021-10-05|AAPL,1,0.002
reservoir,2021-10-05|AMD,5,0.01
reservoir,2021-10-05|ASML,0,0.0
reservoir,2021-10-05|INTC,3,0.006
reservoir,2021-10-05|META,1,0.002
reservoir,2021-10-05|MSFT,3,0.006
reservoir,2021-10-05|NVDA,2,0.004
reservoir,2021-10-05|ORCL,3,0.006
reservoir,2021-10-06|AAPL,1,0.002
reservoir,2021-10-06|AMD,1,0.002
reservoir,2021-10-06|ASML,3,0.006
reservoir,2021-10-06|INTC,1,0.002
reservoir,2021-10-06|META,1,0.002
reservoir,2021-10-06|MSFT,2,0.004
reservoir,2021-10-06|NVDA,3,0.006
reservoir,2021-10-06|ORCL,2,0.004
reservoir,2021-10-07|AAPL,0,0.0
reservoir,2021-10-07|AMD,1,0.002
reservoir,2021-10-07|ASML,2,0.004
reservoir,2021-10-07|INTC,0,0.0
reservoir,2021-10-07|META,2,0.004
reservoir,2021-10-07|MSFT,2,0.004
reservoir,2021-10-07|NVDA,4,0.008
reservoir,2021-10-07|ORCL,1,0.002
reservoir,2021-10-08|AAPL,1,0.002
reservoir,2021-10-08|AMD,5,0.01
reservoir,2021-10-08|ASML,3,0.006
reservoir,2021-10-08|INTC,3,0.006
reservoir,2021-10-08|META,0,0.0
reservoir,2021-10-08|MSFT,4,0.008
reservoir,2021-10-08|NVDA,1,0.002
reservoir,2021-10-08|ORCL,2,0.004
reservoir,2021-10-11|AAPL,2,0.004
reservoir,2021-10-11|AMD,4,0.008
reservoir,2021-10-11|ASML,4,0.008
reservoir,2021-10-11|INTC,4,0.008
reservoir,2021-10-11|META,5,0.01
reservoir,2021-10-11|MSFT,3,0.006
reservoir,2021-10-11|NVDA,1,0.002
reservoir,2021-10-11|ORCL,4,0.008
reservoir,2021-10-12|AAPL,3,0.006
reservoir,2021-10-12|AMD,3,0.006
reservoir,2021-10-12|ASML,3,0.006
reservoir,2021-10-12|INTC,2,0.004
reservoir,2021-10-12|META,4,0.008
reservoir,2021-10-12|MSFT,2,0.004
reservoir,2021-10-12|NVDA,5,0.01
reservoir,2021-10-12|ORCL,0,0.0
reservoir,2021-10-13|AAPL,4,0.008
reservoir,2021-10-13|AMD,2,0.004
reservoir,2021-10-13|ASML,2,0.004
reservoir,2021-10-13|INTC,3,0.006
reservoir,2021-10-13|META,0,0.0
reservoir,2021-10-13|MSFT,5,0.01
reservoir,2021-10-13|NVDA,1,0.002
reservoir,2021-10-13|ORCL,5,0.01
reservoir,2021-10-14|AAPL,1,0.002
reservoir,2021-10-14|AMD,5,0.01
reservoir,2021-10-14|ASML,3,0.006
reservoir,2021-10-14|INTC,5,0.01
reservoir,2021-10-14|META,1,0.002
reservoir,2021-10-14|MSFT,4,0.008
reservoir,2021-10-14|NVDA,2,0.004
reservoir,2021-10-14|ORCL,2,0.004
reservoir,2021-10-15|AAPL,5,0.01
reservoir,2021-10-15|AMD,3,0.006
reservoir,2021-10-15|ASML,2,0.004
reservoir,2021-10-15|INTC,2,0.004
reservoir,2021-10-15|META,2,0.004
reservoir,2021-10-15|MSFT,1,0.002
reservoir,2021-10-15|NVDA,3,0.006
reservoir,2021-10-15|ORCL,1,0.002
reservoir,2021-10-18|AAPL,4,0.008
reservoir,2021-10-18|AMD,3,0.006
reservoir,2021-10-18|ASML,2,0.004
reservoir,2021-10-18|INTC,1,0.002
reservoir,2021-10-18|META,5,0.01
reservoir,2021-10-18|MSFT,0,0.0
reservoir,2021-10-18|NVDA,1,0.002
reservoir,2021-10-18|ORCL,5,0.01
reservoir,2021-10-19|AAPL,1,0.002
reservoir,2021-10-19|AMD,2,0.004
reservoir,2021-10-19|ASML,1,0.002
reservoir,2021-10-19|INTC,0,0.0
reservoir,2021-10-19|META,3,0.006
reservoir,2021-10-19|MSFT,1,0.002
reservoir,2021-10-19|NVDA,1,0.002
reservoir,2021-10-19|ORCL,4,0.008
reservoir,2021-10-20|AAPL,2,0.004
reservoir,2021-10-20|AMD,1,0.002
reservoir,2021-10-20|ASML,2,0.004
reservoir,2021-10-20|INTC,1,0.002
reservoir,2021-10-20|META,3,0.006
reservoir,2021-10-20|MSFT,2,0.004
reservoir,2021-10-20|NVDA,1,0.002
reservoir,2021-10-20|ORCL,1,0.002
reservoir,2021-10-21|AAPL,1,0.002
reservoir,2021-10-21|AMD,3,0.006
reservoir,2021-10-21|ASML,1,0.002
reservoir,2021-10-21|INTC,2,0.004
reservoir,2021-10-21|META,1,0.002
reservoir,2021-10-21|MSFT,2,0.004
reservoir,2021-10-21|NVDA,4,0.008
reservoir,2021-10-21|ORCL,3,0.006
reservoir,2021-10-22|AAPL,1,0.002
reservoir,2021-10-22|AMD,3,0.006
reservoir,2021-10-22|ASML,2,0.004
reservoir,2021-10-22|INTC,3,0.006
reservoir,2021-10-22|META,3,0.006
reservoir,2021-10-22|MSFT,1,0.002
reservoir,2021-10-22|NVDA,2,0.004
reservoir,2021-10-22|ORCL,2,0.004
reservoir,2021-10-25|AAPL,5,0.01
reservoir,2021-10-25|AMD,3,0.006
reservoir,2021-10-25|ASML,1,0.002
reservoir,2021-10-25|INTC,1,0.002
reservoir,2021-10-25|META,2,0.004
reservoir,2021-10-25|MSFT,4,0.008
reservoir,2021-10-25|NVDA,2,0.004
reservoir,2021-10-25|ORCL,1,0.002
reservoir,2021-10-26|AAPL,3,0.006
reservoir,2021-10-26|AMD,2,0.004
reservoir,2021-10-26|ASML,4,0.008
reservoir,2021-10-26|INTC,1,0.002
reservoir,2021-10-26|META,0,0.0
reservoir,2021-10-26|MSFT,0,0.0
reservoir,2021-10-26|NVDA,4,0.008
reservoir,2021-10-26|ORCL,3,0.006
reservoir,2021-10-27|AAPL,3,0.006
reservoir,2021-10-27|AMD,2,0.004
reservoir,2021-10-27|ASML,2,0.004
reservoir,2021-10-27|INTC,4,0.008
reservoir,2021-10-27|META,4,0.008
reservoir,2021-10-27|MSFT,5,0.01
reservoir,2021-10-27|NVDA,1,0.002
reservoir,2021-10-27|ORCL,3,0.006
reservoir,2021-10-28|AAPL,5,0.01
reservoir,2021-10-28|AMD,2,0.004
reservoir,2021-10-28|ASML,2,0.004
reservoir,2021-10-28|INTC,2,0.004
reservoir,2021-10-28|META,3,0.006
reservoir,2021-10-28|MSFT,0,0.0
reservoir,2021-10-28|NVDA,3,0.006
reservoir,2021-10-28|ORCL,0,0.0
reservoir,2021-10-29|AAPL,6,0.012
reservoir,2021-10-29|AMD,0,0.0
reservoir,2021-10-29|ASML,5,0.01
reservoir,2021-10-29|INTC,3,0.006
reservoir,2021-10-29|META,2,0.004
reservoir,2021-10-29|MSFT,3,0.006
reservoir,2021-10-29|NVDA,1,0.002
reservoir,2021-10-29|ORCL,3,0.006
reservoir,2021-11-01|AAPL,1,0.002
reservoir,2021-11-01|AMD,3,0.006
reservoir,2021-11-01|ASML,0,0.0
reservoir,2021-11-01|INTC,1,0.002
reservoir,2021-11-01|META,6,0.012
reservoir,2021-11-01|MSFT,4,0.008
reservoir,2021-11-01|NVDA,1,0.002
reservoir,2021-11-01|ORCL,4,0.008
reservoir,2021-11-02|AAPL,2,0.004
reservoir,2021-11-02|AMD,2,0.004
reservoir,2021-11-02|ASML,1,0.002
reservoir,2021-11-02|INTC,4,0.008
reservoir,2021-11-02|META,2,0.004
reservoir,2021-11-02|MSFT,5,0.01
reservoir,2021-11-02|NVDA,1,0.002
reservoir,2021-11-02|ORCL,3,0.006
reservoir,2021-11-03|AAPL,3,0.006
reservoir,2021-11-03|AMD,4,0.008
reservoir,2021-11-03|ASML,3,0.006
reservoir,2021-11-03|INTC,0,0.0
reservoir,2021-11-03|META,2,0.004
reservoir,2021-11-03|MSFT,2,0.004
reservoir,2021-11-03|NVDA,1,0.002
reservoir,2021-11-03|ORCL,1,0.002
reservoir,2021-11-04|AAPL,1,0.002
reservoir,2021-11-04|AMD,1,0.002
reservoir,2021-11-04|ASML,1,0.002
reservoir,2021-11-04|INTC,6,0.012
reservoir,2021-11-04|META,3,0.006
reservoir,2021-11-04|MSFT,2,0.004
reservoir,2021-11-04|NVDA,3,0.006
reservoir,2021-11-04|ORCL,1,0.002
reservoir,2021-11-05|AAPL,1,0.002
reservoir,2021-11-05|AMD,2,0.004
reservoir,2021-11-05|ASML,2,0.004
reservoir,2021-11-05|INTC,1,0.002
reservoir,2021-11-05|META,3,0.006
reservoir,2021-11-05|MSFT,2,0.004
reservoir,2021-11-05|NVDA,0,0.0
reservoir,2021-11-05|ORCL,4,0.008
reservoir,2021-11-08|AAPL,2,0.004
reservoir,2021-11-08|AMD,6,0.012
reservoir,2021-11-08|ASML,4,0.008
reservoir,2021-11-08|INTC,2,0.004
reservoir,2021-11-08|META,3,0.006
reservoir,2021-11-08|MSFT,3,0.006
reservoir,2021-11-08|NVDA,3,0.006
reservoir,2021-11-08|ORCL,2,0.004
reservoir,2021-11-09|AAPL,1,0.002
reservoir,2021-11-09|AMD,4,0.008
reservoir,2021-11-09|ASML,0,0.0
reservoir,2021-11-09|INTC,3,0.006
reservoir,2021-11-09|META,0,0.0
reservoir,2021-11-09|MSFT,5,0.01
reservoir,2021-11-09|NVDA,1,0.002
reservoir,2021-11-09|ORCL,1,0.002
reservoir,2021-11-10|AAPL,5,0.01
reservoir,2021-11-10|AMD,2,0.004
reservoir,2021-11-10|ASML,1,0.002
reservoir,2021-11-10|INTC,2,0.004
reservoir,2021-11-10|META,2,0.004
reservoir,2021-11-10|MSFT,2,0.004
reservoir,2021-11-10|NVDA,5,0.01
reservoir,2021-11-10|ORCL,5,0.01
reservoir,2021-11-11|AAPL,2,0.004
reservoir,2021-11-11|AMD,1,0.002
reservoir,2021-11-11|ASML,4,0.008
reservoir,2021-11-11|INTC,3,0.006
reservoir,2021-11-11|META,2,0.004
reservoir,2021-11-11|MSFT,5,0.01
reservoir,2021-11-11|NVDA,1,0.002
